date,price,change,change_percentage
6/29/1979,102.91,0.11,0.11%
7/2/1979,101.99,-0.92,-0.89%
7/3/1979,102.09,0.1,0.10%
7/5/1979,102.43,0.34,0.33%
7/6/1979,103.62,1.19,1.16%
7/9/1979,104.47,0.85,0.82%
7/10/1979,104.2,-0.27,-0.26%
7/11/1979,103.64,-0.56,-0.54%
7/12/1979,102.69,-0.95,-0.92%
7/13/1979,102.32,-0.37,-0.36%
7/16/1979,102.74,0.42,0.41%
7/17/1979,101.83,-0.91,-0.89%
7/18/1979,101.69,-0.14,-0.14%
7/19/1979,101.61,-0.08,-0.08%
7/20/1979,101.82,0.21,0.21%
7/23/1979,101.59,-0.23,-0.23%
7/24/1979,101.97,0.38,0.37%
7/25/1979,103.08,1.11,1.09%
7/26/1979,103.1,0.02,0.02%
7/27/1979,103.1,0,0.00%
7/30/1979,103.15,0.05,0.05%
7/31/1979,103.81,0.66,0.64%
8/1/1979,104.17,0.36,0.35%
8/2/1979,104.1,-0.07,-0.07%
8/3/1979,104.04,-0.06,-0.06%
8/6/1979,104.3,0.26,0.25%
8/7/1979,105.65,1.35,1.29%
8/8/1979,105.98,0.33,0.31%
8/9/1979,105.49,-0.49,-0.46%
8/10/1979,106.4,0.91,0.86%
8/13/1979,107.42,1.02,0.96%
8/14/1979,107.52,0.1,0.09%
8/15/1979,108.25,0.73,0.68%
8/16/1979,108.09,-0.16,-0.15%
8/17/1979,108.3,0.21,0.19%
8/20/1979,108.83,0.53,0.49%
8/21/1979,108.91,0.08,0.07%
8/22/1979,108.99,0.08,0.07%
8/23/1979,108.63,-0.36,-0.33%
8/24/1979,108.6,-0.03,-0.03%
8/27/1979,109.14,0.54,0.50%
8/28/1979,109.02,-0.12,-0.11%
8/29/1979,109.02,0,0.00%
8/30/1979,109.02,0,0.00%
8/31/1979,109.32,0.3,0.28%
9/4/1979,107.44,-1.88,-1.72%
9/5/1979,106.4,-1.04,-0.97%
9/6/1979,106.85,0.45,0.42%
9/7/1979,107.66,0.81,0.76%
9/10/1979,108.17,0.51,0.47%
9/11/1979,107.51,-0.66,-0.61%
9/12/1979,107.82,0.31,0.29%
9/13/1979,107.85,0.03,0.03%
9/14/1979,108.76,0.91,0.84%
9/17/1979,108.84,0.08,0.07%
9/18/1979,108,-0.84,-0.77%
9/19/1979,108.28,0.28,0.26%
9/20/1979,110.51,2.23,2.06%
9/21/1979,110.47,-0.04,-0.04%
9/24/1979,109.61,-0.86,-0.78%
9/25/1979,109.68,0.07,0.06%
9/26/1979,109.96,0.28,0.26%
9/27/1979,110.21,0.25,0.23%
9/28/1979,109.32,-0.89,-0.81%
10/1/1979,108.56,-0.76,-0.70%
10/2/1979,109.59,1.03,0.95%
10/3/1979,109.59,0,0.00%
10/4/1979,110.17,0.58,0.53%
10/5/1979,111.27,1.1,1.00%
10/8/1979,109.88,-1.39,-1.25%
10/9/1979,106.63,-3.25,-2.96%
10/10/1979,105.3,-1.33,-1.25%
10/11/1979,105.05,-0.25,-0.24%
10/12/1979,104.49,-0.56,-0.53%
10/15/1979,103.36,-1.13,-1.08%
10/16/1979,103.19,-0.17,-0.16%
10/17/1979,103.39,0.2,0.19%
10/18/1979,103.61,0.22,0.21%
10/19/1979,101.6,-2.01,-1.94%
10/22/1979,100.71,-0.89,-0.88%
10/23/1979,100.28,-0.43,-0.43%
10/24/1979,100.44,0.16,0.16%
10/25/1979,100,-0.44,-0.44%
10/26/1979,100.57,0.57,0.57%
10/29/1979,100.71,0.14,0.14%
10/30/1979,102.67,1.96,1.95%
10/31/1979,101.82,-0.85,-0.83%
11/1/1979,102.57,0.75,0.74%
11/2/1979,102.51,-0.06,-0.06%
11/5/1979,101.82,-0.69,-0.67%
11/6/1979,101.2,-0.62,-0.61%
11/7/1979,99.87,-1.33,-1.31%
11/8/1979,100.3,0.43,0.43%
11/9/1979,101.51,1.21,1.21%
11/12/1979,103.51,2,1.97%
11/13/1979,102.94,-0.57,-0.55%
11/14/1979,103.39,0.45,0.44%
11/15/1979,104.13,0.74,0.72%
11/16/1979,103.79,-0.34,-0.33%
11/19/1979,104.23,0.44,0.42%
11/20/1979,103.69,-0.54,-0.52%
11/21/1979,103.89,0.2,0.19%
11/23/1979,104.67,0.78,0.75%
11/26/1979,106.8,2.13,2.03%
11/27/1979,106.38,-0.42,-0.39%
11/28/1979,106.77,0.39,0.37%
11/29/1979,106.81,0.04,0.04%
11/30/1979,106.16,-0.65,-0.61%
12/3/1979,105.83,-0.33,-0.31%
12/4/1979,106.79,0.96,0.91%
12/5/1979,107.25,0.46,0.43%
12/6/1979,108,0.75,0.70%
12/7/1979,107.52,-0.48,-0.44%
12/10/1979,107.67,0.15,0.14%
12/11/1979,107.49,-0.18,-0.17%
12/12/1979,107.52,0.03,0.03%
12/13/1979,107.67,0.15,0.14%
12/14/1979,108.92,1.25,1.16%
12/17/1979,109.33,0.41,0.38%
12/18/1979,108.3,-1.03,-0.94%
12/19/1979,108.2,-0.1,-0.09%
12/20/1979,108.26,0.06,0.06%
12/21/1979,107.59,-0.67,-0.62%
12/24/1979,107.66,0.07,0.07%
12/26/1979,107.78,0.12,0.11%
12/27/1979,107.96,0.18,0.17%
12/28/1979,107.84,-0.12,-0.11%
12/31/1979,107.94,0.1,0.09%
1/2/1980,105.76,-2.18,-2.02%
1/3/1980,105.22,-0.54,-0.51%
1/4/1980,106.52,1.3,1.24%
1/7/1980,106.81,0.29,0.27%
1/8/1980,108.95,2.14,2.00%
1/9/1980,109.05,0.1,0.09%
1/10/1980,109.89,0.84,0.77%
1/11/1980,109.92,0.03,0.03%
1/14/1980,110.38,0.46,0.42%
1/15/1980,111.14,0.76,0.69%
1/16/1980,111.05,-0.09,-0.08%
1/17/1980,110.7,-0.35,-0.32%
1/18/1980,111.07,0.37,0.33%
1/21/1980,112.1,1.03,0.93%
1/22/1980,111.51,-0.59,-0.53%
1/23/1980,113.44,1.93,1.73%
1/24/1980,113.7,0.26,0.23%
1/25/1980,113.61,-0.09,-0.08%
1/28/1980,114.85,1.24,1.09%
1/29/1980,114.07,-0.78,-0.68%
1/30/1980,115.2,1.13,0.99%
1/31/1980,114.16,-1.04,-0.90%
2/1/1980,115.12,0.96,0.84%
2/4/1980,114.37,-0.75,-0.65%
2/5/1980,114.66,0.29,0.25%
2/6/1980,115.72,1.06,0.92%
2/7/1980,116.28,0.56,0.48%
2/8/1980,117.95,1.67,1.44%
2/11/1980,117.12,-0.83,-0.70%
2/12/1980,117.9,0.78,0.67%
2/13/1980,118.44,0.54,0.46%
2/14/1980,116.72,-1.72,-1.45%
2/15/1980,115.41,-1.31,-1.12%
2/19/1980,114.6,-0.81,-0.70%
2/20/1980,116.47,1.87,1.63%
2/21/1980,115.28,-1.19,-1.02%
2/22/1980,115.04,-0.24,-0.21%
2/25/1980,113.33,-1.71,-1.49%
2/26/1980,113.98,0.65,0.57%
2/27/1980,112.38,-1.6,-1.40%
2/28/1980,112.35,-0.03,-0.03%
2/29/1980,113.66,1.31,1.17%
3/3/1980,112.5,-1.16,-1.02%
3/4/1980,112.78,0.28,0.25%
3/5/1980,111.13,-1.65,-1.46%
3/6/1980,108.65,-2.48,-2.23%
3/7/1980,106.9,-1.75,-1.61%
3/10/1980,106.51,-0.39,-0.36%
3/11/1980,107.78,1.27,1.19%
3/12/1980,106.87,-0.91,-0.84%
3/13/1980,105.62,-1.25,-1.17%
3/14/1980,105.43,-0.19,-0.18%
3/17/1980,102.26,-3.17,-3.01%
3/18/1980,104.1,1.84,1.80%
3/19/1980,104.31,0.21,0.20%
3/20/1980,103.12,-1.19,-1.14%
3/21/1980,102.31,-0.81,-0.79%
3/24/1980,99.28,-3.03,-2.96%
3/25/1980,99.19,-0.09,-0.09%
3/26/1980,98.68,-0.51,-0.51%
3/27/1980,98.22,-0.46,-0.47%
3/28/1980,100.68,2.46,2.50%
3/31/1980,102.09,1.41,1.40%
4/1/1980,102.18,0.09,0.09%
4/2/1980,102.68,0.5,0.49%
4/3/1980,102.15,-0.53,-0.52%
4/7/1980,100.19,-1.96,-1.92%
4/8/1980,101.2,1.01,1.01%
4/9/1980,103.11,1.91,1.89%
4/10/1980,104.08,0.97,0.94%
4/11/1980,103.79,-0.29,-0.28%
4/14/1980,102.84,-0.95,-0.92%
4/15/1980,102.63,-0.21,-0.20%
4/16/1980,101.54,-1.09,-1.06%
4/17/1980,101.05,-0.49,-0.48%
4/18/1980,100.55,-0.5,-0.49%
4/21/1980,99.8,-0.75,-0.75%
4/22/1980,103.43,3.63,3.64%
4/23/1980,103.73,0.3,0.29%
4/24/1980,104.4,0.67,0.65%
4/25/1980,105.16,0.76,0.73%
4/28/1980,105.64,0.48,0.46%
4/29/1980,105.86,0.22,0.21%
4/30/1980,106.29,0.43,0.41%
5/1/1980,105.46,-0.83,-0.78%
5/2/1980,105.58,0.12,0.11%
5/5/1980,106.38,0.8,0.76%
5/6/1980,106.25,-0.13,-0.12%
5/7/1980,107.18,0.93,0.88%
5/8/1980,106.13,-1.05,-0.98%
5/9/1980,104.72,-1.41,-1.33%
5/12/1980,104.78,0.06,0.06%
5/13/1980,106.3,1.52,1.45%
5/14/1980,106.85,0.55,0.52%
5/15/1980,106.99,0.14,0.13%
5/16/1980,107.35,0.36,0.34%
5/19/1980,107.67,0.32,0.30%
5/20/1980,107.62,-0.05,-0.05%
5/21/1980,107.72,0.1,0.09%
5/22/1980,109.01,1.29,1.20%
5/23/1980,110.62,1.61,1.48%
5/27/1980,111.4,0.78,0.71%
5/28/1980,112.06,0.66,0.59%
5/29/1980,110.27,-1.79,-1.60%
5/30/1980,111.24,0.97,0.88%
6/2/1980,110.76,-0.48,-0.43%
6/3/1980,110.51,-0.25,-0.23%
6/4/1980,112.61,2.1,1.90%
6/5/1980,112.78,0.17,0.15%
6/6/1980,113.2,0.42,0.37%
6/9/1980,113.71,0.51,0.45%
6/10/1980,114.66,0.95,0.84%
6/11/1980,116.02,1.36,1.19%
6/12/1980,115.52,-0.5,-0.43%
6/13/1980,115.81,0.29,0.25%
6/16/1980,116.09,0.28,0.24%
6/17/1980,116.03,-0.06,-0.05%
6/18/1980,116.26,0.23,0.20%
6/19/1980,114.66,-1.6,-1.38%
6/20/1980,114.06,-0.6,-0.52%
6/23/1980,114.51,0.45,0.39%
6/24/1980,115.14,0.63,0.55%
6/25/1980,116.72,1.58,1.37%
6/26/1980,116.19,-0.53,-0.45%
6/27/1980,116,-0.19,-0.16%
6/30/1980,114.24,-1.76,-1.52%
7/1/1980,114.93,0.69,0.60%
7/2/1980,115.68,0.75,0.65%
7/3/1980,117.46,1.78,1.54%
7/7/1980,118.29,0.83,0.71%
7/8/1980,117.84,-0.45,-0.38%
7/9/1980,117.98,0.14,0.12%
7/10/1980,116.95,-1.03,-0.87%
7/11/1980,117.84,0.89,0.76%
7/14/1980,120.01,2.17,1.84%
7/15/1980,119.3,-0.71,-0.59%
7/16/1980,119.63,0.33,0.28%
7/17/1980,121.44,1.81,1.51%
7/18/1980,122.04,0.6,0.49%
7/21/1980,122.51,0.47,0.39%
7/22/1980,122.19,-0.32,-0.26%
7/23/1980,121.93,-0.26,-0.21%
7/24/1980,121.79,-0.14,-0.11%
7/25/1980,120.78,-1.01,-0.83%
7/28/1980,121.43,0.65,0.54%
7/29/1980,122.4,0.97,0.80%
7/30/1980,122.23,-0.17,-0.14%
7/31/1980,121.67,-0.56,-0.46%
8/1/1980,121.21,-0.46,-0.38%
8/4/1980,120.98,-0.23,-0.19%
8/5/1980,120.74,-0.24,-0.20%
8/6/1980,121.55,0.81,0.67%
8/7/1980,123.3,1.75,1.44%
8/8/1980,123.61,0.31,0.25%
8/11/1980,124.78,1.17,0.95%
8/12/1980,123.79,-0.99,-0.79%
8/13/1980,123.28,-0.51,-0.41%
8/14/1980,125.25,1.97,1.60%
8/15/1980,125.72,0.47,0.38%
8/18/1980,123.39,-2.33,-1.85%
8/19/1980,122.6,-0.79,-0.64%
8/20/1980,123.77,1.17,0.95%
8/21/1980,125.46,1.69,1.37%
8/22/1980,126.02,0.56,0.45%
8/25/1980,125.16,-0.86,-0.68%
8/26/1980,124.84,-0.32,-0.26%
8/27/1980,123.52,-1.32,-1.06%
8/28/1980,122.08,-1.44,-1.17%
8/29/1980,122.38,0.3,0.25%
9/2/1980,123.74,1.36,1.11%
9/3/1980,126.12,2.38,1.92%
9/4/1980,125.42,-0.7,-0.56%
9/5/1980,124.88,-0.54,-0.43%
9/8/1980,123.31,-1.57,-1.26%
9/9/1980,124.07,0.76,0.62%
9/10/1980,124.81,0.74,0.60%
9/11/1980,125.66,0.85,0.68%
9/12/1980,125.54,-0.12,-0.10%
9/15/1980,125.67,0.13,0.10%
9/16/1980,126.74,1.07,0.85%
9/17/1980,128.87,2.13,1.68%
9/18/1980,128.4,-0.47,-0.36%
9/19/1980,129.25,0.85,0.66%
9/22/1980,130.4,1.15,0.89%
9/23/1980,129.43,-0.97,-0.74%
9/24/1980,130.37,0.94,0.73%
9/25/1980,128.72,-1.65,-1.27%
9/26/1980,126.35,-2.37,-1.84%
9/29/1980,123.54,-2.81,-2.22%
9/30/1980,125.46,1.92,1.55%
10/1/1980,127.13,1.67,1.33%
10/2/1980,128.09,0.96,0.76%
10/3/1980,129.33,1.24,0.97%
10/6/1980,131.73,2.4,1.86%
10/7/1980,131,-0.73,-0.55%
10/8/1980,131.65,0.65,0.50%
10/9/1980,131.04,-0.61,-0.46%
10/10/1980,130.29,-0.75,-0.57%
10/13/1980,132.03,1.74,1.34%
10/14/1980,132.02,-0.01,-0.01%
10/15/1980,133.7,1.68,1.27%
10/16/1980,132.22,-1.48,-1.11%
10/17/1980,131.52,-0.7,-0.53%
10/20/1980,132.61,1.09,0.83%
10/21/1980,131.84,-0.77,-0.58%
10/22/1980,131.92,0.08,0.06%
10/23/1980,129.53,-2.39,-1.81%
10/24/1980,129.85,0.32,0.25%
10/27/1980,127.88,-1.97,-1.52%
10/28/1980,128.05,0.17,0.13%
10/29/1980,127.91,-0.14,-0.11%
10/30/1980,126.29,-1.62,-1.27%
10/31/1980,127.47,1.18,0.93%
11/3/1980,129.04,1.57,1.23%
11/5/1980,131.33,2.29,1.77%
11/6/1980,128.91,-2.42,-1.84%
11/7/1980,129.18,0.27,0.21%
11/10/1980,129.48,0.3,0.23%
11/11/1980,131.26,1.78,1.37%
11/12/1980,134.59,3.33,2.54%
11/13/1980,136.49,1.9,1.41%
11/14/1980,137.15,0.66,0.48%
11/17/1980,137.75,0.6,0.44%
11/18/1980,139.7,1.95,1.42%
11/19/1980,139.06,-0.64,-0.46%
11/20/1980,140.4,1.34,0.96%
11/21/1980,139.11,-1.29,-0.92%
11/24/1980,138.31,-0.8,-0.58%
11/25/1980,139.33,1.02,0.74%
11/26/1980,140.17,0.84,0.60%
11/28/1980,140.52,0.35,0.25%
12/1/1980,137.21,-3.31,-2.36%
12/2/1980,136.97,-0.24,-0.17%
12/3/1980,136.71,-0.26,-0.19%
12/4/1980,136.48,-0.23,-0.17%
12/5/1980,134.03,-2.45,-1.80%
12/8/1980,130.61,-3.42,-2.55%
12/9/1980,130.48,-0.13,-0.10%
12/10/1980,128.26,-2.22,-1.70%
12/11/1980,127.36,-0.9,-0.70%
12/12/1980,129.23,1.87,1.47%
12/15/1980,129.45,0.22,0.17%
12/16/1980,130.6,1.15,0.89%
12/17/1980,132.89,2.29,1.75%
12/18/1980,133,0.11,0.08%
12/19/1980,133.7,0.7,0.53%
12/22/1980,135.78,2.08,1.56%
12/23/1980,135.3,-0.48,-0.35%
12/24/1980,135.88,0.58,0.43%
12/26/1980,136.57,0.69,0.51%
12/29/1980,135.03,-1.54,-1.13%
12/30/1980,135.33,0.3,0.22%
12/31/1980,135.76,0.43,0.32%
1/2/1981,136.34,0.58,0.43%
1/5/1981,137.97,1.63,1.20%
1/6/1981,138.12,0.15,0.11%
1/7/1981,135.08,-3.04,-2.20%
1/8/1981,133.06,-2.02,-1.50%
1/9/1981,133.48,0.42,0.32%
1/12/1981,133.52,0.04,0.03%
1/13/1981,133.29,-0.23,-0.17%
1/14/1981,133.47,0.18,0.14%
1/15/1981,134.22,0.75,0.56%
1/16/1981,134.77,0.55,0.41%
1/19/1981,134.37,-0.4,-0.30%
1/20/1981,131.65,-2.72,-2.02%
1/21/1981,131.36,-0.29,-0.22%
1/22/1981,130.26,-1.1,-0.84%
1/23/1981,130.23,-0.03,-0.02%
1/26/1981,129.84,-0.39,-0.30%
1/27/1981,131.12,1.28,0.99%
1/28/1981,130.34,-0.78,-0.59%
1/29/1981,130.24,-0.1,-0.08%
1/30/1981,129.55,-0.69,-0.53%
2/2/1981,126.91,-2.64,-2.04%
2/3/1981,128.46,1.55,1.22%
2/4/1981,128.59,0.13,0.10%
2/5/1981,129.63,1.04,0.81%
2/6/1981,130.6,0.97,0.75%
2/9/1981,129.27,-1.33,-1.02%
2/10/1981,129.24,-0.03,-0.02%
2/11/1981,128.24,-1,-0.77%
2/12/1981,127.48,-0.76,-0.59%
2/13/1981,126.98,-0.5,-0.39%
2/17/1981,127.81,0.83,0.65%
2/18/1981,128.48,0.67,0.52%
2/19/1981,126.61,-1.87,-1.46%
2/20/1981,126.58,-0.03,-0.02%
2/23/1981,127.35,0.77,0.61%
2/24/1981,127.39,0.04,0.03%
2/25/1981,128.52,1.13,0.89%
2/26/1981,130.1,1.58,1.23%
2/27/1981,131.27,1.17,0.90%
3/2/1981,132.01,0.74,0.56%
3/3/1981,130.56,-1.45,-1.10%
3/4/1981,130.86,0.3,0.23%
3/5/1981,129.93,-0.93,-0.71%
3/6/1981,129.85,-0.08,-0.06%
3/9/1981,131.12,1.27,0.98%
3/10/1981,130.46,-0.66,-0.50%
3/11/1981,129.95,-0.51,-0.39%
3/12/1981,133.19,3.24,2.49%
3/13/1981,133.11,-0.08,-0.06%
3/16/1981,134.68,1.57,1.18%
3/17/1981,133.92,-0.76,-0.56%
3/18/1981,134.22,0.3,0.22%
3/19/1981,133.46,-0.76,-0.57%
3/20/1981,134.08,0.62,0.46%
3/23/1981,135.69,1.61,1.20%
3/24/1981,134.67,-1.02,-0.75%
3/25/1981,137.11,2.44,1.81%
3/26/1981,136.27,-0.84,-0.61%
3/27/1981,134.65,-1.62,-1.19%
3/30/1981,134.28,-0.37,-0.27%
3/31/1981,136,1.72,1.28%
4/1/1981,136.57,0.57,0.42%
4/2/1981,136.32,-0.25,-0.18%
4/3/1981,135.49,-0.83,-0.61%
4/6/1981,133.93,-1.56,-1.15%
4/7/1981,133.91,-0.02,-0.01%
4/8/1981,134.31,0.4,0.30%
4/9/1981,134.67,0.36,0.27%
4/10/1981,134.51,-0.16,-0.12%
4/13/1981,133.15,-1.36,-1.01%
4/14/1981,132.68,-0.47,-0.35%
4/15/1981,134.17,1.49,1.12%
4/16/1981,134.7,0.53,0.40%
4/20/1981,135.45,0.75,0.56%
4/21/1981,134.23,-1.22,-0.90%
4/22/1981,134.14,-0.09,-0.07%
4/23/1981,133.94,-0.2,-0.15%
4/24/1981,135.14,1.2,0.90%
4/27/1981,135.48,0.34,0.25%
4/28/1981,134.33,-1.15,-0.85%
4/29/1981,133.05,-1.28,-0.95%
4/30/1981,132.81,-0.24,-0.18%
5/1/1981,132.72,-0.09,-0.07%
5/4/1981,130.67,-2.05,-1.54%
5/5/1981,130.32,-0.35,-0.27%
5/6/1981,130.78,0.46,0.35%
5/7/1981,131.67,0.89,0.68%
5/8/1981,131.66,-0.01,-0.01%
5/11/1981,129.71,-1.95,-1.48%
5/12/1981,130.72,1.01,0.78%
5/13/1981,130.55,-0.17,-0.13%
5/14/1981,131.28,0.73,0.56%
5/15/1981,132.17,0.89,0.68%
5/18/1981,132.54,0.37,0.28%
5/19/1981,132.09,-0.45,-0.34%
5/20/1981,132,-0.09,-0.07%
5/21/1981,131.75,-0.25,-0.19%
5/22/1981,131.33,-0.42,-0.32%
5/26/1981,132.77,1.44,1.10%
5/27/1981,133.77,1,0.75%
5/28/1981,133.45,-0.32,-0.24%
5/29/1981,132.59,-0.86,-0.64%
6/1/1981,132.41,-0.18,-0.14%
6/2/1981,130.62,-1.79,-1.35%
6/3/1981,130.71,0.09,0.07%
6/4/1981,130.96,0.25,0.19%
6/5/1981,132.22,1.26,0.96%
6/8/1981,132.24,0.02,0.02%
6/9/1981,131.97,-0.27,-0.20%
6/10/1981,132.32,0.35,0.27%
6/11/1981,133.75,1.43,1.08%
6/12/1981,133.49,-0.26,-0.19%
6/15/1981,133.61,0.12,0.09%
6/16/1981,132.15,-1.46,-1.09%
6/17/1981,133.32,1.17,0.89%
6/18/1981,131.64,-1.68,-1.26%
6/19/1981,132.27,0.63,0.48%
6/22/1981,131.95,-0.32,-0.24%
6/23/1981,133.35,1.4,1.06%
6/24/1981,132.66,-0.69,-0.52%
6/25/1981,132.81,0.15,0.11%
6/26/1981,132.56,-0.25,-0.19%
6/29/1981,131.89,-0.67,-0.51%
6/30/1981,131.21,-0.68,-0.52%
7/1/1981,129.77,-1.44,-1.10%
7/2/1981,128.64,-1.13,-0.87%
7/6/1981,127.37,-1.27,-0.99%
7/7/1981,128.24,0.87,0.68%
7/8/1981,128.32,0.08,0.06%
7/9/1981,129.3,0.98,0.76%
7/10/1981,129.37,0.07,0.05%
7/13/1981,129.64,0.27,0.21%
7/14/1981,129.65,0.01,0.01%
7/15/1981,130.23,0.58,0.45%
7/16/1981,130.34,0.11,0.08%
7/17/1981,130.76,0.42,0.32%
7/20/1981,128.72,-2.04,-1.56%
7/21/1981,128.34,-0.38,-0.30%
7/22/1981,127.13,-1.21,-0.94%
7/23/1981,127.4,0.27,0.21%
7/24/1981,128.46,1.06,0.83%
7/27/1981,129.9,1.44,1.12%
7/28/1981,129.14,-0.76,-0.59%
7/29/1981,129.16,0.02,0.02%
7/30/1981,130.01,0.85,0.66%
7/31/1981,130.92,0.91,0.70%
8/3/1981,130.48,-0.44,-0.34%
8/4/1981,131.18,0.7,0.54%
8/5/1981,132.67,1.49,1.14%
8/6/1981,132.64,-0.03,-0.02%
8/7/1981,131.75,-0.89,-0.67%
8/10/1981,132.54,0.79,0.60%
8/11/1981,133.85,1.31,0.99%
8/12/1981,133.4,-0.45,-0.34%
8/13/1981,133.51,0.11,0.08%
8/14/1981,132.49,-1.02,-0.76%
8/17/1981,131.22,-1.27,-0.96%
8/18/1981,130.11,-1.11,-0.85%
8/19/1981,130.49,0.38,0.29%
8/20/1981,130.69,0.2,0.15%
8/21/1981,129.23,-1.46,-1.12%
8/24/1981,125.5,-3.73,-2.89%
8/25/1981,125.13,-0.37,-0.29%
8/26/1981,124.96,-0.17,-0.14%
8/27/1981,123.51,-1.45,-1.16%
8/28/1981,124.08,0.57,0.46%
8/31/1981,122.79,-1.29,-1.04%
9/1/1981,123.02,0.23,0.19%
9/2/1981,123.49,0.47,0.38%
9/3/1981,121.24,-2.25,-1.82%
9/4/1981,120.07,-1.17,-0.97%
9/8/1981,117.98,-2.09,-1.74%
9/9/1981,118.4,0.42,0.36%
9/10/1981,120.14,1.74,1.47%
9/11/1981,121.61,1.47,1.22%
9/14/1981,120.66,-0.95,-0.78%
9/15/1981,119.77,-0.89,-0.74%
9/16/1981,118.87,-0.9,-0.75%
9/17/1981,117.15,-1.72,-1.45%
9/18/1981,116.26,-0.89,-0.76%
9/21/1981,117.24,0.98,0.84%
9/22/1981,116.68,-0.56,-0.48%
9/23/1981,115.65,-1.03,-0.88%
9/24/1981,115.01,-0.64,-0.55%
9/25/1981,112.77,-2.24,-1.95%
9/28/1981,115.53,2.76,2.45%
9/29/1981,115.94,0.41,0.35%
9/30/1981,116.18,0.24,0.21%
10/1/1981,117.08,0.9,0.77%
10/2/1981,119.36,2.28,1.95%
10/5/1981,119.51,0.15,0.13%
10/6/1981,119.39,-0.12,-0.10%
10/7/1981,121.31,1.92,1.61%
10/8/1981,122.31,1,0.82%
10/9/1981,121.45,-0.86,-0.70%
10/12/1981,121.21,-0.24,-0.20%
10/13/1981,120.78,-0.43,-0.35%
10/14/1981,118.8,-1.98,-1.64%
10/15/1981,119.71,0.91,0.77%
10/16/1981,119.19,-0.52,-0.43%
10/19/1981,118.98,-0.21,-0.18%
10/20/1981,120.28,1.3,1.09%
10/21/1981,120.1,-0.18,-0.15%
10/22/1981,119.64,-0.46,-0.38%
10/23/1981,118.6,-1.04,-0.87%
10/26/1981,118.16,-0.44,-0.37%
10/27/1981,119.29,1.13,0.96%
10/28/1981,119.45,0.16,0.13%
10/29/1981,119.06,-0.39,-0.33%
10/30/1981,121.89,2.83,2.38%
11/2/1981,124.2,2.31,1.90%
11/3/1981,124.8,0.6,0.48%
11/4/1981,124.74,-0.06,-0.05%
11/5/1981,123.54,-1.2,-0.96%
11/6/1981,122.67,-0.87,-0.70%
11/9/1981,123.29,0.62,0.51%
11/10/1981,122.7,-0.59,-0.48%
11/11/1981,122.92,0.22,0.18%
11/12/1981,123.19,0.27,0.22%
11/13/1981,121.67,-1.52,-1.23%
11/16/1981,120.24,-1.43,-1.18%
11/17/1981,121.15,0.91,0.76%
11/18/1981,120.26,-0.89,-0.73%
11/19/1981,120.71,0.45,0.37%
11/20/1981,121.71,1,0.83%
11/23/1981,121.6,-0.11,-0.09%
11/24/1981,123.51,1.91,1.57%
11/25/1981,124.05,0.54,0.44%
11/27/1981,125.09,1.04,0.84%
11/30/1981,126.35,1.26,1.01%
12/1/1981,126.1,-0.25,-0.20%
12/2/1981,124.69,-1.41,-1.12%
12/3/1981,125.12,0.43,0.34%
12/4/1981,126.26,1.14,0.91%
12/7/1981,125.19,-1.07,-0.85%
12/8/1981,124.82,-0.37,-0.30%
12/9/1981,125.48,0.66,0.53%
12/10/1981,125.71,0.23,0.18%
12/11/1981,124.93,-0.78,-0.62%
12/14/1981,122.78,-2.15,-1.72%
12/15/1981,122.99,0.21,0.17%
12/16/1981,122.42,-0.57,-0.46%
12/17/1981,123.12,0.7,0.57%
12/18/1981,124,0.88,0.71%
12/21/1981,123.34,-0.66,-0.53%
12/22/1981,122.88,-0.46,-0.37%
12/23/1981,122.31,-0.57,-0.46%
12/24/1981,122.54,0.23,0.19%
12/28/1981,122.27,-0.27,-0.22%
12/29/1981,121.67,-0.6,-0.49%
12/30/1981,122.3,0.63,0.52%
12/31/1981,122.55,0.25,0.20%
1/4/1982,122.74,0.19,0.16%
1/5/1982,120.05,-2.69,-2.19%
1/6/1982,119.18,-0.87,-0.72%
1/7/1982,118.93,-0.25,-0.21%
1/8/1982,119.55,0.62,0.52%
1/11/1982,116.78,-2.77,-2.32%
1/12/1982,116.3,-0.48,-0.41%
1/13/1982,114.88,-1.42,-1.22%
1/14/1982,115.54,0.66,0.57%
1/15/1982,116.33,0.79,0.68%
1/18/1982,117.22,0.89,0.77%
1/19/1982,115.97,-1.25,-1.07%
1/20/1982,115.27,-0.7,-0.60%
1/21/1982,115.75,0.48,0.42%
1/22/1982,115.38,-0.37,-0.32%
1/25/1982,115.41,0.03,0.03%
1/26/1982,115.19,-0.22,-0.19%
1/27/1982,115.74,0.55,0.48%
1/28/1982,118.92,3.18,2.75%
1/29/1982,120.4,1.48,1.24%
2/1/1982,117.78,-2.62,-2.18%
2/2/1982,118.01,0.23,0.20%
2/3/1982,116.48,-1.53,-1.30%
2/4/1982,116.42,-0.06,-0.05%
2/5/1982,117.26,0.84,0.72%
2/8/1982,114.63,-2.63,-2.24%
2/9/1982,113.68,-0.95,-0.83%
2/10/1982,114.66,0.98,0.86%
2/11/1982,114.43,-0.23,-0.20%
2/12/1982,114.38,-0.05,-0.04%
2/16/1982,114.06,-0.32,-0.28%
2/17/1982,113.69,-0.37,-0.32%
2/18/1982,113.82,0.13,0.11%
2/19/1982,113.22,-0.6,-0.53%
2/22/1982,111.59,-1.63,-1.44%
